Time (sec),Temperature (C),dT/dt (C/sec),h=-mcpdT/dt / A(T-Tw) (W/m2K),m (kg),cp (J/kg),Tw,rho (kg/m3),r (m),pi,V (m3),A (m2),q''=h(T-Tw) (W/m2),Te=T-Tw,ln(Te),ln(q)
96.76,323.0906,-5.4270,1238.22562248805,,,,,,,,,276236.454155812,223.090565353309,5.40757781167521,12.5290124958818
96.78,322.9901,-4.9584,1131.82370586039,,,,,,,,,252385.474278975,222.990093750614,5.40712734783042,12.4387128575928
96.80,322.8922,-4.7776,1091.03911140178,,,,,,,,,243184.139073674,222.892228639932,5.40668837500131,12.4015742093227
96.82,322.7990,-4.9457,1129.89778831651,,,,,,,,,251740.083657767,222.798987891503,5.40626996536554,12.4361524201636
96.84,322.6944,-5.0089,1144.86961365662,,,,,,,,,254956.050667659,222.694399105721,5.4058004239952,12.4488464589636
96.86,322.5986,-4.8471,1108.36577960854,,,,,,,,,246720.705293251,222.598631094863,5.40537028920377,12.4160122280319
96.88,322.5005,-4.7996,1097.97927701754,,,,,,,,,244300.953543662,222.500514041814,5.40492941190391,12.4061561604051
96.90,322.4066,-4.7943,1097.24193665561,,,,,,,,,244033.900725549,222.406647588921,5.40450745216768,12.4050624320242
96.92,322.3087,-4.7963,1098.16849273638,,,,,,,,,244132.454365976,222.308740398894,5.40406713823093,12.4054662027501
96.94,322.2148,-4.7849,1096.03629705406,,,,,,,,,243555.482704054,222.214796497784,5.40364446588757,12.4031000505972
96.96,322.1173,-5.0355,1153.93640446236,,,,,,,,,256309.287827047,222.117342719996,5.40320581303873,12.4541401498034
96.98,322.0134,-5.2589,1205.69970402808,,,,,,,,,267681.462049283,222.013376261929,5.40273763348923,12.4975529781352
97.00,321.9070,-5.0137,1150.03342469392,,,,,,,,,255200.450704584,221.906985679574,5.40225831064886,12.449804596535
97.02,321.8128,-4.8106,1103.90696901926,,,,,,,,,244860.725989052,221.812827403918,5.4018339064447,12.4084448625384
97.04,321.7146,-4.8392,1110.96069886547,,,,,,,,,246316.165056319,221.714562277369,5.40139079907211,12.4143712135275
97.06,321.6193,-5.0663,1163.61320509611,,,,,,,,,257879.097727385,221.619260247296,5.40096086556964,12.4602461406104
97.08,321.5119,-5.2249,1200.61263550709,,,,,,,,,265949.996151091,221.511908408964,5.40047635060872,12.4910635856982
97.10,321.4103,-4.8300,1110.37656812318,,,,,,,,,245848.768950464,221.410263876526,5.40001737817256,12.4124718655079
97.12,321.3187,-4.7766,1098.54417134622,,,,,,,,,243128.377292758,221.318708554809,5.39960378281864,12.4013448844368
97.14,321.2192,-5.1561,1186.37451206874,,,,,,,,,262448.822640461,221.219201837719,5.39915407346524,12.4778113806367
97.16,321.1125,-4.9416,1137.55942254604,,,,,,,,,251528.566382715,221.112463575533,5.39867145703688,12.4353118460985
97.18,321.0215,-4.9468,1139.24035705358,,,,,,,,,251796.656464631,221.021538524015,5.39826015615358,12.4363771219682
97.20,320.9146,-5.2437,1208.19794677119,,,,,,,,,266908.553546795,220.914589583675,5.39777615434596,12.4946613826378
97.22,320.8118,-5.2120,1201.43661244396,,,,,,,,,265291.367610642,220.811788872479,5.39731070461026,12.488584001378
97.24,320.7061,-5.2831,1218.40507071227,,,,,,,,,268909.444529898,220.70611079507,5.39683200112165,12.5021299644736
97.26,320.6005,-5.1340,1184.60443227253,,,,,,,,,261324.290761131,220.600466824027,5.39635322297322,12.4735174083864
97.28,320.5007,-5.2161,1204.08856166858,,,,,,,,,265502.430345215,220.500749527337,5.39590109409807,12.4893792734649
97.30,320.3918,-5.4128,1250.11210169609,,,,,,,,,275514.484012216,220.391822172116,5.39540697210814,12.5263954797402
97.32,320.2842,-5.1764,1196.08430604388,,,,,,,,,263478.518648122,220.28423691938,5.39491869845381,12.4817271204833
97.34,320.1848,-5.2613,1216.27007370748,,,,,,,,,267804.144014247,220.184768007911,5.39446704845326,12.4980111864072
97.36,320.0738,-5.1839,1198.96750482328,,,,,,,,,263861.315043487,220.073783469535,5.39396286953224,12.4831789222936
97.38,319.9774,-4.8647,1125.64431545564,,,,,,,,,247616.324498859,219.977413023784,5.39352487300793,12.4196357485516
97.40,319.8792,-5.0240,1163.00895983789,,,,,,,,,255721.473383986,219.879194584735,5.39307828000929,12.4518441365721
97.42,319.7765,-5.2351,1212.44954211312,,,,,,,,,266467.861893662,219.77645472095,5.39261091485286,12.4930089220465
97.44,319.6698,-5.3520,1240.13851656141,,,,,,,,,272420.96905415,219.669791250016,5.39212546993665,12.5151038292013
97.46,319.5624,-5.1952,1204.3863423597,,,,,,,,,264437.923513943,219.562373146678,5.39163635227093,12.4853618090265
97.48,319.4620,-4.9641,1151.34285694439,,,,,,,,,252675.98665801,219.461983139063,5.39117901997067,12.4398632617854
97.50,319.3638,-5.0062,1161.630447592,,,,,,,,,254819.678628906,219.363808134621,5.39073157586856,12.4483114313655
97.52,319.2617,-5.0926,1182.22668845879,,,,,,,,,259217.073113459,219.261733510167,5.39026614640034,12.4654211097843
97.54,319.1601,-5.2884,1228.24888058006,,,,,,,,,269183.150957017,219.160102820441,5.38980252582707,12.5031472854812
97.56,319.0502,-5.3001,1231.56795334443,,,,,,,,,269775.202023054,219.050196369966,5.38930091072135,12.5053443060892
97.58,318.9481,-5.2704,1225.25223969698,,,,,,,,,268266.650414398,218.948100417874,5.38883471733799,12.499736729077
97.60,318.8394,-5.1597,1200.11034695867,,,,,,,,,262631.403612225,218.839379460221,5.38833803360497,12.4785068209523
97.62,318.7417,-4.9353,1148.41609631281,,,,,,,,,251206.502947174,218.74171195764,5.3878916363263,12.4340306007697
97.64,318.6420,-5.2445,1220.93824734905,,,,,,,,,266948.342720272,218.641969239542,5.38743554834628,12.4948104457063
97.66,318.5319,-5.2469,1222.09927012728,,,,,,,,,267067.713420859,218.531931037847,5.38693214133159,12.4952575135471
97.68,318.4321,-4.7770,1113.1758759713,,,,,,,,,243153.338149174,218.432094512479,5.3864751859702,12.4014475445025
97.70,318.3408,-4.7416,1105.3771267231,,,,,,,,,241348.980737914,218.340849383591,5.3860573710323,12.3939992179097
97.72,318.2424,-5.0229,1171.4861422226,,,,,,,,,255667.983338365,218.242430809553,5.38560651283332,12.4516349416225
97.74,318.1399,-5.4585,1273.66558135118,,,,,,,,,277837.324727873,218.139933115823,5.38513675188931,12.5347910585488
97.76,318.0241,-5.4461,1271.46233504383,,,,,,,,,277209.422128581,218.024092801007,5.3846055741183,12.5325285360831
97.78,317.9221,-5.2202,1219.30199120832,,,,,,,,,265712.836489378,217.92208854351,5.3841376069071,12.490171442547
97.80,317.8153,-5.2391,1224.29596791854,,,,,,,,,266670.372485244,217.81528280177,5.38364737700761,12.4937686147051
97.82,317.7125,-5.2308,1222.93064095928,,,,,,,,,266247.319046969,217.712526066173,5.38317550478539,12.4921809266479
97.84,317.6061,-5.5712,1303.17255188607,,,,,,,,,283578.235107544,217.606052780288,5.38268633068081,12.5552433256582
97.86,317.4897,-5.7930,1355.77499601261,,,,,,,,,294867.065387957,217.489676572568,5.38215138536812,12.5942799079561
97.88,317.3743,-5.9612,1395.87913708149,,,,,,,,,303428.294944858,217.374331977816,5.38162089953719,12.6229006010896
97.90,317.2512,-5.7894,1356.42183297772,,,,,,,,,294684.308821491,217.25122794181,5.38105441633579,12.5936599227256
97.92,317.1428,-5.1708,1212.07751601276,,,,,,,,,263193.850851235,217.142754794293,5.38055499344283,12.4806461151332
97.94,317.0444,-4.8953,1148.03481851825,,,,,,,,,249174.525475177,217.044397483329,5.38010192931078,12.4259088354501
97.96,316.9469,-5.0962,1195.68782847931,,,,,,,,,259400.81725755,216.946941399797,5.37965281396474,12.4661297014283
97.98,316.8405,-5.4757,1285.3414418268,,,,,,,,,278714.142322492,216.840547774113,5.37916228055623,12.5379419560739
98.00,316.7279,-5.2223,1226.49755872959,,,,,,,,,265816.257853403,216.727914345574,5.37864271586962,12.4905605891296
98.02,316.6317,-4.7662,1119.88980155137,,,,,,,,,242603.58280906,216.631656501366,5.37819847578694,12.3991840437633
98.04,316.5373,-4.8556,1141.38939515532,,,,,,,,,247153.337602392,216.537264715657,5.37776265602897,12.4177642230032
98.06,316.4374,-4.8009,1129.03602333818,,,,,,,,,244365.656910426,216.437431454064,5.37730150546176,12.4064209763993
98.08,316.3452,-4.9628,1167.62097233037,,,,,,,,,252609.228235109,216.34523036268,5.37687542049619,12.4395990212285
98.10,316.2389,-5.1233,1205.97789344954,,,,,,,,,260779.355901658,216.238918904005,5.37638390243667,12.4714299490828
98.12,316.1403,-5.3028,1248.80341661157,,,,,,,,,269916.74177454,216.140297331118,5.37592772151541,12.5058688266286
98.14,316.0268,-5.2933,1247.20360278821,,,,,,,,,269429.409834885,216.026805272656,5.3754024984691,12.5040617049098
98.16,315.9286,-4.8511,1143.54220735488,,,,,,,,,246923.429759391,215.928566668779,5.37494764312083,12.4168335665758
98.18,315.8328,-4.8702,1148.5440083336,,,,,,,,,247893.424331561,215.832760898057,5.37450385269229,12.4207541921836
98.20,315.7338,-4.9260,1162.24208094898,,,,,,,,,250734.854183017,215.733760025527,5.37404505494285,12.4321513019382
98.22,315.6357,-5.0579,1193.91410561471,,,,,,,,,257450.529360488,215.63572132179,5.37359050862159,12.4585828616403
98.24,315.5314,-5.2868,1248.55239632312,,,,,,,,,269102.2995743,215.531442946874,5.37310680584647,12.5028468821051
98.26,315.4242,-5.1915,1226.6383915528,,,,,,,,,264247.652722912,215.424247718516,5.37260932903904,12.4846420209037
98.28,315.3238,-5.3401,1262.35794515146,,,,,,,,,271815.689966815,215.323784359912,5.37214286905341,12.5128795051803
98.30,315.2106,-5.4367,1285.84782910907,,,,,,,,,276728.136562049,215.210641801827,5.37161727781697,12.530790846771
98.32,315.1063,-5.1711,1223.63911339006,,,,,,,,,263212.504248334,215.106318005077,5.37113240825086,12.4807169858471
98.34,315.0038,-5.0671,1199.58545918461,,,,,,,,,257915.428172336,215.003796684605,5.37065568696991,12.4603870123847
98.36,314.9036,-5.1632,1222.90648773723,,,,,,,,,262807.050196989,214.903635586451,5.37018972107843,12.4791753924663
98.38,314.7973,-5.6582,1340.83050501396,,,,,,,,,288006.732268216,214.797270192788,5.36969465395427,12.5707391347762
98.40,314.6773,-5.5882,1324.98309647347,,,,,,,,,284443.801600847,214.677305965573,5.36913599815952,12.5582909791199
98.42,314.5737,-5.0503,1198.02110682758,,,,,,,,,257063.870084152,214.573740495165,5.36865345782201,12.4570798547292
98.44,314.4753,-5.1203,1215.1728592246,,,,,,,,,260624.554714915,214.475292742482,5.368194546384,12.4708361630058
98.46,314.3689,-5.1460,1221.88559118558,,,,,,,,,261934.305682112,214.368929113863,5.36769849851683,12.475849009631
98.48,314.2695,-4.7418,1126.43270009816,,,,,,,,,241360.117472508,214.269452095518,5.36723434493426,12.3940453605436
98.50,314.1793,-4.4618,1060.35895478086,,,,,,,,,227106.89272684,214.179256659153,5.36681331233057,12.333176078698
98.52,314.0910,-4.6364,1102.31519711235,,,,,,,,,235995.74138552,214.09098051423,5.36640106726421,12.3715690388683
98.54,313.9938,-4.7593,1132.05252527456,,,,,,,,,242252.221446094,213.993799790642,5.3659470416612,12.3977346997671
98.56,313.9006,-4.3880,1044.18836530935,,,,,,,,,223352.52516312,213.900607001066,5.36551145386398,12.3165066325732
98.58,313.8183,-4.2079,1001.70051786833,,,,,,,,,214181.880376269,213.818278572981,5.36512648872974,12.2745808413368
98.60,313.7323,-4.3188,1028.52175417135,,,,,,,,,219828.31242538,213.732292519656,5.36472426237198,12.300602122599
98.62,313.6455,-4.2050,1001.83265998069,,,,,,,,,214037.066459269,213.645526852153,5.36431822506839,12.2739044867589
98.64,313.5641,-4.1603,991.555934023845,,,,,,,,,211760.742558391,213.564091840026,5.3639369835909,12.2632123434985
98.66,313.4791,-4.3623,1040.12448909207,,,,,,,,,222044.855439871,213.479115017948,5.36353900595382,12.3106346919757
98.68,313.3896,-4.6914,1119.0483196244,,,,,,,,,238793.271349769,213.389598252485,5.36311959472037,12.3833534831763
98.70,313.2915,-4.8294,1152.50405624163,,,,,,,,,245819.272483325,213.291459715077,5.36265958583408,12.4123518802142
98.72,313.1964,-4.9514,1182.14351661972,,,,,,,,,252028.767535053,213.196421578081,5.36221390780787,12.4372985168633
98.74,313.0934,-4.6925,1120.88021635807,,,,,,,,,238852.180016804,213.093403319113,5.36173058282587,12.383600145914
98.76,313.0087,-4.5071,1077.01193169823,,,,,,,,,229412.932976305,213.00871998193,5.36133310375375,12.3432788594915
98.78,312.9131,-4.7278,1130.25578346331,,,,,,,,,240646.284735136,212.913119539855,5.36088419301563,12.3910834361543
98.80,312.8196,-4.6872,1121.05287001284,,,,,,,,,238582.032894417,212.819608491511,5.36044489838926,12.3824684836078
98.82,312.7256,-4.6404,1110.34490244942,,,,,,,,,236198.819155525,212.72563023838,5.36000321442194,12.3724291833913
98.84,312.6340,-4.7828,1144.9065136806,,,,,,,,,243446.042510398,212.633992034666,5.35957234040224,12.4026506056167
98.86,312.5343,-4.8715,1166.69259989722,,,,,,,,,247962.216691509,212.534318562879,5.35910347444432,12.42103166149
98.88,312.4391,-4.8895,1171.51359469861,,,,,,,,,248875.330400289,212.439131331051,5.35865550653742,12.4247073689409
98.90,312.3387,-4.5530,1091.41845704296,,,,,,,,,231750.420298134,212.338740290345,5.35818283105556,12.3534162970106
98.92,312.2570,-4.6625,1118.08807045965,,,,,,,,,237322.031469346,212.257010641193,5.3577978547576,12.3771732803787
98.94,312.1522,-5.1282,1230.38000732248,,,,,,,,,261027.876030611,212.152241158935,5.3573041356224,12.4723824853166
98.96,312.0519,-4.9773,1194.72819865715,,,,,,,,,253344.363374673,212.051882310493,5.35683097261071,12.4425049622834
98.98,311.9532,-4.9424,1186.91321010453,,,,,,,,,251569.994731386,211.953150904125,5.35636526394965,12.4354765388723
99.00,311.8542,-5.2065,1250.91074705647,,,,,,,,,265010.678627187,211.854186440389,5.35589823821972,12.4875254008628
99.02,311.7449,-5.1795,1245.06714983665,,,,,,,,,263636.610039609,211.7448926945,5.35538221373479,12.4823269567909
99.04,311.6470,-4.9105,1180.94834762452,,,,,,,,,249944.184424892,211.647008040322,5.35491983051134,12.4289929096172
99.06,311.5485,-4.8131,1158.06397714319,,,,,,,,,244986.667697249,211.548474464773,5.35445416591234,12.4089590704839
99.08,311.4545,-5.0200,1208.39163621067,,,,,,,,,255519.831919268,211.454485667031,5.35400977753615,12.4510553056499
99.10,311.3477,-4.9977,1203.62299331081,,,,,,,,,254382.920757276,211.347674621556,5.35350452445194,12.4465959728064
99.12,311.2546,-4.6435,1118.83185758105,,,,,,,,,236358.353339993,211.254579263596,5.35306394298978,12.3731043786897
99.14,311.1619,-4.8031,1157.78311608887,,,,,,,,,244479.720550782,211.161932795032,5.35262529313872,12.4068876419246
99.16,311.0625,-4.9292,1188.73985932111,,,,,,,,,250898.353390257,211.062455273894,5.35215408623647,12.4328031695201
99.18,310.9648,-4.5847,1106.17751681274,,,,,,,,,233364.479587534,210.96476473318,5.35169112774551,12.3603568003958
99.20,310.8791,-4.4336,1070.14684740765,,,,,,,,,225671.567854844,210.879066178176,5.35128482309007,12.3268359816973
99.22,310.7874,-5.0045,1208.47455174314,,,,,,,,,254731.234226434,210.787421099602,5.35085014268372,12.4479642848837
99.24,310.6789,-5.1349,1240.60291411218,,,,,,,,,261368.839979469,210.678886053169,5.35033510721356,12.4736878687037
99.26,310.5820,-4.7510,1148.36861206366,,,,,,,,,241825.787571475,210.582024822939,5.3498752438394,12.3959728598281
99.28,310.4888,-4.9865,1205.84472992833,,,,,,,,,253816.867650298,210.488847652371,5.34943267144516,12.4443682924571
99.30,310.3826,-5.1948,1256.85114965618,,,,,,,,,264419.566490155,210.382563251415,5.34892760314895,12.4852923875883
99.32,310.2811,-5.2456,1269.73413373343,,,,,,,,,267001.031899665,210.281053967254,5.34844498814743,12.4950078021677
99.34,310.1727,-5.3233,1289.20943406847,,,,,,,,,270956.680385719,210.172740925916,5.34792976842507,12.5097142361091
99.36,310.0681,-5.0684,1228.1064708764,,,,,,,,,257986.021306235,210.068123101844,5.34743187383562,12.4606606814523
99.38,309.9700,-5.2187,1265.11385848818,,,,,,,,,265635.960702324,209.970003031791,5.34696467780872,12.48988208163
99.40,309.8594,-5.0172,1216.89368209571,,,,,,,,,255376.545759356,209.859373515319,5.34643765647476,12.4504943850017
99.42,309.7693,-4.8885,1186.19835062097,,,,,,,,,248828.016400711,209.769315789768,5.34600843068906,12.4245172396198
99.44,309.6638,-5.0132,1217.05310875701,,,,,,,,,255172.019046042,209.663832424414,5.34550545009238,12.449693181205
99.46,309.5688,-4.5362,1101.76590149728,,,,,,,,,230895.746040967,209.56878927473,5.34505203522726,12.3497215717903
99.48,309.4824,-4.4365,1077.99103219976,,,,,,,,,225820.130686317,209.482383378928,5.34463964694313,12.3274940794533
99.50,309.3913,-4.3019,1045.74060388005,,,,,,,,,218969.014724119,209.391328893293,5.34420488828245,12.2966855135107
99.52,309.3103,-4.2070,1023.06886993617,,,,,,,,,214138.859182799,209.310306935797,5.34381787303544,12.2743799582618
99.54,309.2230,-4.6378,1128.29719872414,,,,,,,,,236065.779215171,209.223048220017,5.34340089925799,12.371865770659
99.56,309.1248,-4.5933,1117.98798865136,,,,,,,,,233799.008970673,209.124795028172,5.34293117916627,12.3622170892202
99.58,309.0393,-4.3604,1061.74755636705,,,,,,,,,221946.98469962,209.039317650092,5.34252235699966,12.310193824676
99.60,308.9504,-4.2819,1043.06232326562,,,,,,,,,217948.267091269,208.950378352192,5.34209679962304,12.2920130066887
99.62,308.8680,-4.7051,1146.62563951555,,,,,,,,,239493.45379182,208.868043359824,5.34170268108181,12.3862813626488
99.64,308.7622,-5.1395,1253.12281243576,,,,,,,,,261604.641124487,208.762172812091,5.34119567490313,12.4745896397094
99.66,308.6625,-4.8081,1172.86644274524,,,,,,,,,244733.199281453,208.662461779216,5.34071793101114,12.4079239136299
99.68,308.5698,-4.7047,1148.15375962017,,,,,,,,,239470.256992127,208.569849626541,5.34027399533471,12.3861845001968
99.70,308.4743,-4.6565,1136.92586537115,,,,,,,,,237019.794907474,208.474274468282,5.33981564978127,12.3758989394458
99.72,308.3836,-4.4889,1096.46264016203,,,,,,,,,228484.819072854,208.38358800724,5.33938055441359,12.3392250497914
99.74,308.2947,-4.4823,1095.31843205318,,,,,,,,,228149.046165544,208.294720045821,5.33895400010995,12.3377544056128
99.76,308.2043,-4.5003,1100.19839472252,,,,,,,,,229066.033830329,208.204297451371,5.33851979694465,12.3417655983071
99.78,308.1147,-4.5842,1121.19028599667,,,,,,,,,233336.189965572,208.114708876692,5.33808941267346,12.3602355679921
99.80,308.0209,-4.2248,1033.75395893596,,,,,,,,,215042.46053586,208.020930587007,5.33763870246083,12.2785907784755
99.82,307.9457,-3.7965,929.308528810696,,,,,,,,,193245.729369071,207.945718109767,5.33727707501644,12.1717178672097
99.84,307.8691,-4.1080,1005.91067739133,,,,,,,,,209097.715750715,207.869068745723,5.33690840431335,12.2505569611615
99.86,307.7814,-4.3378,1062.63070539289,,,,,,,,,220794.894598406,207.781399010836,5.33648656075494,12.3049894708279
99.88,307.6956,-4.2707,1046.6401080227,,,,,,,,,217382.500672609,207.695557437871,5.33607334133156,12.2894137567432
